web-scraper-order,web-scraper-start-url,productlink,productlink-href,productname,productprice,color
"1575154859-5752","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","FLORAL PRINT MINI DRESS","https://www.zara.com/us/en/floral-print-mini-dress-p04437290.html","FLORAL PRINT MINI DRESS Details","69.90 USD","Black"
"1575148702-5036","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","FLOWY PRINTED DRESS","https://www.zara.com/us/en/flowy-printed-dress-p06895241.html","FLOWY PRINTED DRESS Details","69.90 USD","Blue"
"1575149455-5397","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","PRINTED CROSSED DRESS","https://www.zara.com/us/en/printed-crossed-dress-p08267452.html","PRINTED CROSSED DRESS Details","49.90 USD","only one"
"1575148617-4996","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","DENIM MINI DRESS","https://www.zara.com/us/en/denim-mini-dress-p05216242.html","DENIM MINI DRESS Details","49.90 USD","Blue"
"1575149397-5369","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","PRINTED MIDI DRESS","https://www.zara.com/us/en/printed-midi-dress-p08380093.html","PRINTED MIDI DRESS Details","89.90 USD","Ecru"
"1575148401-4893","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","PRINTED MIDI DRESS","https://www.zara.com/us/en/printed-midi-dress-p01971173.html","PRINTED MIDI DRESS Details","null","Burgundy"
"1575153592-5631","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","RUFFLED KNIT DRESS","https://www.zara.com/us/en/ruffled-knit-dress-p03471115.html","RUFFLED KNIT DRESS Details","69.90 USD","Black"
"1575149101-5228","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","DRESS WITH LAYER DETAIL","https://www.zara.com/us/en/dress-with-layer-detail-p07827824.html","DRESS WITH LAYER DETAIL Details","69.90 USD","Black"
"1575148697-5034","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","DENIM DRESS","https://www.zara.com/us/en/denim-dress-p08197036.html","DENIM DRESS Details","39.90 USD","Blue"
"1575148942-5151","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","LONG BELTED JUMPSUIT","https://www.zara.com/us/en/long-belted-jumpsuit-p07385312.html","LONG BELTED JUMPSUIT Details","69.90 USD","Bluish"
"1575148957-5158","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","ASYMMETRIC SEQUIN DRESS","https://www.zara.com/us/en/asymmetric-sequin-dress-p07776058.html","ASYMMETRIC SEQUIN DRESS Details","49.90 USD","Black"
"1575148940-5150","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","PRINTED MINI DRESS WITH PUFF SLEEVES","https://www.zara.com/us/en/printed-mini-dress-with-puff-sleeves-p08143083.html","PRINTED MINI DRESS WITH PUFF SLEEVES Details","69.90 USD","Black"
"1575154818-5732","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","MINI SLIP DRESS","https://www.zara.com/us/en/mini-slip-dress-p01165218.html","MINI SLIP DRESS Details","39.90 USD","Aged gold"
"1575154543-5725","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","FLORAL PRINT DRESS","https://www.zara.com/us/en/floral-print-dress-p02076183.html","FLORAL PRINT DRESS Details","49.90 USD","Black / Ecru"
"1575155039-5839","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","BELTED SATIN EFFECT DRESS","https://www.zara.com/us/en/belted-satin-effect-dress-p02492158.html","BELTED SATIN EFFECT DRESS Details","69.90 USD","Black"
"1575148428-4906","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","LINEN DRESS WITH BUTTONS","https://www.zara.com/us/en/linen-dress-with-buttons-p05216243.html","LINEN DRESS WITH BUTTONS Details","69.90 USD","Coral"
"1575148372-4860","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","null","","","",""
"1575149523-5430","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","PRINTED MINI DRESS","https://www.zara.com/us/en/printed-mini-dress-p08405154.html","PRINTED MINI DRESS Details","49.90 USD","Multicolored"
"1575149278-5312","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","ZW PREMIUM DENIM WORKER JUMPSUIT","https://www.zara.com/us/en/zw-premium-denim-worker-jumpsuit-p08246257.html","ZW PREMIUM DENIM WORKER JUMPSUIT Details","89.90 USD","Dark blue"
"1575149247-5297","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","CONTRASTING LACE DRESS","https://www.zara.com/us/en/contrasting-lace-dress-p08741241.html","CONTRASTING LACE DRESS Details","69.90 USD","beige-pink"
"1575154899-5771","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","LACE MINI DRESS","https://www.zara.com/us/en/lace-mini-dress-p04786262.html","LACE MINI DRESS Details","49.90 USD","Black"
"1575153621-5645","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","VELVET MINI DRESS","https://www.zara.com/us/en/velvet-mini-dress-p02731257.html","VELVET MINI DRESS Details","49.90 USD","Black"
"1575149235-5292","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","METALLIC LOOK DRESS","https://www.zara.com/us/en/metallic-look-dress-p01165225.html","METALLIC LOOK DRESS Details","69.90 USD","Silver"
"1575155031-5835","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","DRAPED KNIT DRESS","https://www.zara.com/us/en/draped-knit-dress-p06873142.html","DRAPED KNIT DRESS Details","69.90 USD","Black"
"1575154969-5805","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","ANIMAL PRINT DRESS","https://www.zara.com/us/en/animal-print-dress-p00034244.html","ANIMAL PRINT DRESS Details","69.90 USD","Blue"
"1575155015-5827","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","VOLUMINOUS TEXTURED WEAVE DRESS","https://www.zara.com/us/en/voluminous-textured-weave-dress-p00085856.html","VOLUMINOUS TEXTURED WEAVE DRESS Details","25.90 USD","Beige"
"1575152472-5559","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","POLKA DOT DRESS WITH RUFFLES","https://www.zara.com/us/en/polka-dot-dress-with-ruffles-p00881308.html","POLKA DOT DRESS WITH RUFFLES Details","69.90 USD","Tobacco"
"1575148424-4904","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","SHORT POLKA DOT JUMPSUIT","https://www.zara.com/us/en/short-polka-dot-jumpsuit-p07632015.html","SHORT POLKA DOT JUMPSUIT Details","89.90 USD","Black"
"1575153215-5593","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","FRINGED DRESS WITH METALLIC THREAD","https://www.zara.com/us/en/fringed-dress-with-metallic-thread-p08767335.html","FRINGED DRESS WITH METALLIC THREAD Details","49.90 USD","Black"
"1575149210-5280","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","WRINKLE EFFECT DRESS WITH BELT","https://www.zara.com/us/en/wrinkle-effect-dress-with-belt-p08137529.html","WRINKLE EFFECT DRESS WITH BELT Details","129.00 USD","Black"
"1575149326-5335","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","SWISS DOT JUMPSUIT","https://www.zara.com/us/en/swiss-dot-jumpsuit-p08649203.html","SWISS DOT JUMPSUIT Details","49.90 USD","Black"
"1575153677-5672","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","VOLUMINOUS SATIN EFFECT DRESS","https://www.zara.com/us/en/voluminous-satin-effect-dress-p00003318.html","VOLUMINOUS SATIN EFFECT DRESS Details","49.90 USD","Black"
"1575148857-5110","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","OVERSIZED STRIPED SHIRT","https://www.zara.com/us/en/oversized-striped-shirt-p02492152.html","OVERSIZED STRIPED SHIRT Details","49.90 USD","White / Navy"
"1575148372-4825","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","null","","","",""
"1575155017-5828","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","PRINT DRESS","https://www.zara.com/us/en/print-dress-p04043170.html","PRINT DRESS Details","169.00 USD","Printed"
"1575150891-5488","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","FITTED SKIRT KNIT DRESS","https://www.zara.com/us/en/fitted-skirt-knit-dress-p00014108.html","FITTED SKIRT KNIT DRESS Details","69.90 USD","Black"
"1575148552-4966","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","SWISS DOT JUMPSUIT","https://www.zara.com/us/en/swiss-dot-jumpsuit-p00387151.html","SWISS DOT JUMPSUIT Details","49.90 USD","Black"
"1575155019-5829","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","MOHAIR AND WOOL DRESS","https://www.zara.com/us/en/mohair-and-wool-dress-p05755132.html","MOHAIR AND WOOL DRESS Details","119.00 USD","Anthracite grey"
"1575148513-4947","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","LIMITED EDITION RUFFLED SEQUIN DRESS","https://www.zara.com/us/en/limited-edition-ruffled-sequin-dress-p07928055.html","LIMITED EDITION RUFFLED SEQUIN DRESS Details","129.00 USD","Ecru"
"1575149470-5404","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","LONG FLOWY OVERSIZED BLOUSE","https://www.zara.com/us/en/long-flowy-oversized-blouse-p08733263.html","LONG FLOWY OVERSIZED BLOUSE Details","49.90 USD","Oyster White"
"1575155048-5843","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","DRESS WITH PLEATED SKIRT","https://www.zara.com/us/en/dress-with-pleated-skirt-p09878167.html","DRESS WITH PLEATED SKIRT Details","49.90 USD","Navy blue"
"1575148372-4833","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","null","","","",""
"1575148855-5109","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","BUTTONED VEST DRESS","https://www.zara.com/us/en/buttoned-vest-dress-p08000280.html","BUTTONED VEST DRESS Details","69.90 USD","Ecru"
"1575149482-5410","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","FLORAL TULLE DRESS","https://www.zara.com/us/en/floral-tulle-dress-p03564185.html","FLORAL TULLE DRESS Details","69.90 USD","Black"
"1575149546-5441","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","SEQUIN MINI DRESS","https://www.zara.com/us/en/sequin-mini-dress-p02878481.html","SEQUIN MINI DRESS Details","69.90 USD","champagne"
"1575148372-4879","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","null","","","",""
"1575152048-5539","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","PRINTED MIDI DRESS","https://www.zara.com/us/en/printed-midi-dress-p01165744.html","PRINTED MIDI DRESS Details","35.90 USD","Red"
"1575150017-5467","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","MIXED TEXTURE DRESS","https://www.zara.com/us/en/mixed-texture-dress-p05039945.html","MIXED TEXTURE DRESS Details","39.90 USD","Black"
"1575148372-4865","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","null","","","",""
"1575148372-4834","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","null","","","",""
"1575149359-5351","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","PLEATED JUMPSUIT DRESS","https://www.zara.com/us/en/pleated-jumpsuit-dress-p08741287.html","PLEATED JUMPSUIT DRESS Details","89.90 USD","Black"
"1575148436-4910","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","PUFFY SLEEVED DRESS","https://www.zara.com/us/en/puffy-sleeved-dress-p00264911.html","PUFFY SLEEVED DRESS Details","null","Black"
"1575149213-5281","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","CONTRASTING MINI DRESS","https://www.zara.com/us/en/contrasting-mini-dress-p01198457.html","CONTRASTING MINI DRESS Details","39.90 USD","Black"
"1575148372-4823","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","null","","","",""
"1575154413-5722","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","SOFT FEEL DRESS","https://www.zara.com/us/en/soft-feel-dress-p01014900.html","SOFT FEEL DRESS Details","25.90 USD","Beige marl"
"1575154944-5793","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","ANIMAL PRINT DRESS","https://www.zara.com/us/en/animal-print-dress-p08372258.html","ANIMAL PRINT DRESS Details","69.90 USD","Multicolored"
"1575149070-5213","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","FLORAL PRINT DRESS","https://www.zara.com/us/en/floral-print-dress-p09878100.html","FLORAL PRINT DRESS Details","49.90 USD","Red / Black"
"1575148642-5008","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","IRIDESCENT SEQUIN DRESS","https://www.zara.com/us/en/iridescent-sequin-dress-p00881303.html","IRIDESCENT SEQUIN DRESS Details","69.90 USD","White / Pink"
"1575153561-5616","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","LACE DRESS WITH JEWEL BUTTON","https://www.zara.com/us/en/lace-dress-with-jewel-button-p04786061.html","LACE DRESS WITH JEWEL BUTTON Details","null","Oyster White"
"1575149231-5290","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","LIMITED EDITION SEQUIN DRESS","https://www.zara.com/us/en/limited-edition-sequin-dress-p02488123.html","LIMITED EDITION SEQUIN DRESS Details","199.00 USD","Golden"
"1575150990-5491","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","DRESS WITH SIDE CUT OUTS","https://www.zara.com/us/en/dress-with-side-cut-outs-p01215100.html","DRESS WITH SIDE CUT OUTS Details","49.90 USD","Ecru"
"1575148383-4884","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","BOW MIDI DRESS","https://www.zara.com/us/en/bow-midi-dress-p05507109.html","BOW MIDI DRESS Details","69.90 USD","Anthracite grey"
"1575150426-5477","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","PRINT DRESS","https://www.zara.com/us/en/print-dress-p08472235.html","PRINT DRESS Details","69.90 USD","Multicolored"
"1575152281-5546","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","METALLIC RUFFLE DRESS","https://www.zara.com/us/en/metallic-ruffle-dress-p08342348.html","METALLIC RUFFLE DRESS Details","49.90 USD","Golden"
"1575149314-5329","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","FRONT ZIP JUMPSUIT","https://www.zara.com/us/en/front-zip-jumpsuit-p07604954.html","FRONT ZIP JUMPSUIT Details","69.90 USD","Light blue"
"1575149404-5372","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","DRESS WITH POCKETS","https://www.zara.com/us/en/dress-with-pockets-p06050913.html","DRESS WITH POCKETS Details","29.90 USD","Mustard"
"1575148372-4871","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","null","","","",""
"1575153697-5682","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","RUCHED SHIMMERY DRESS","https://www.zara.com/us/en/ruched-shimmery-dress-p07969233.html","RUCHED SHIMMERY DRESS Details","49.90 USD","Copper"
"1575148372-4820","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","null","","","",""
"1575148451-4917","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","LONG PRINTED DRESS","https://www.zara.com/us/en/long-printed-dress-p03198242.html","LONG PRINTED DRESS Details","69.90 USD","Blue"
"1575148613-4994","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","COMBINED PLEATED DRESS","https://www.zara.com/us/en/combined-pleated-dress-p08741223.html","COMBINED PLEATED DRESS Details","69.90 USD","Black"
"1575152137-5541","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","TEXTURED WEAVE DRESS WITH FRINGE","https://www.zara.com/us/en/textured-weave-dress-with-fringe-p02867010.html","TEXTURED WEAVE DRESS WITH FRINGE Details","149.00 USD","Yellow"
"1575148654-5014","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","MIDI SHIRT DRESS","https://www.zara.com/us/en/midi-shirt-dress-p04437291.html","MIDI SHIRT DRESS Details","89.90 USD","Black"
"1575151730-5528","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","JEWEL BUTTON DOTTED MESH JUMPSUIT","https://www.zara.com/us/en/jewel-button-dotted-mesh-jumpsuit-p04786298.html","JEWEL BUTTON DOTTED MESH JUMPSUIT Details","69.90 USD","Black"
"1575149180-5265","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","PRINTED MINI DRESS","https://www.zara.com/us/en/printed-mini-dress-p08351227.html","PRINTED MINI DRESS Details","49.90 USD","Red / Black"
"1575153929-5711","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","VELVET SHIRT DRESS","https://www.zara.com/us/en/velvet-shirt-dress-p00387208.html","VELVET SHIRT DRESS Details","69.90 USD","Ink blue"
"1575150804-5486","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","LEATHER-LOOK DRESS","https://www.zara.com/us/en/leather-look-dress-p04387234.html","LEATHER-LOOK DRESS Details","49.90 USD","Black"
"1575149538-5437","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","PRINTED DRESS WITH BELT","https://www.zara.com/us/en/printed-dress-with-belt-p08445178.html","PRINTED DRESS WITH BELT Details","69.90 USD","Black / Ecru"
"1575154994-5817","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","SWISS DOT DRESS","https://www.zara.com/us/en/swiss-dot-dress-p00881317.html","SWISS DOT DRESS Details","69.90 USD","Black"
"1575153565-5618","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","FRINGED SHOULDER VELVET DRESS","https://www.zara.com/us/en/fringed-shoulder-velvet-dress-p00387199.html","FRINGED SHOULDER VELVET DRESS Details","49.90 USD","Black"
"1575149161-5257","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","LACE DRESS","https://www.zara.com/us/en/lace-dress-p02712805.html","LACE DRESS Details","39.90 USD","Black"
"1575149571-5453","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","BELTED SHIRT DRESS","https://www.zara.com/us/en/belted-shirt-dress-p07385322.html","BELTED SHIRT DRESS Details","49.90 USD","Indigo"
"1575148531-4956","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","LACE DRESS","https://www.zara.com/us/en/lace-dress-p00003343.html","LACE DRESS Details","69.90 USD","Black"
"1575153714-5690","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","PLEATED DRESS","https://www.zara.com/us/en/pleated-dress-p05643818.html","PLEATED DRESS Details","39.90 USD","Red"
"1575149301-5323","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","FRINGED DRESS","https://www.zara.com/us/en/fringed-dress-p00387175.html","FRINGED DRESS Details","69.90 USD","Light petrol blue"
"1575148418-4901","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","FLORAL PRINT DRESS","https://www.zara.com/us/en/floral-print-dress-p08058442.html","FLORAL PRINT DRESS Details","null","Red"
"1575148571-4974","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","PRINTED DRESS WITH BOW","https://www.zara.com/us/en/printed-dress-with-bow-p07612102.html","PRINTED DRESS WITH BOW Details","49.90 USD","Multicolored"
"1575149095-5225","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","VOLUMINOUS DENIM JUMPSUIT","https://www.zara.com/us/en/voluminous-denim-jumpsuit-p08197212.html","VOLUMINOUS DENIM JUMPSUIT Details","49.90 USD","Blue"
"1575155046-5842","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","RUFFLED DRESS","https://www.zara.com/us/en/ruffled-dress-p04387243.html","RUFFLED DRESS Details","49.90 USD","Black"
"1575151290-5499","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","POLKA DOT MIDI DRESS","https://www.zara.com/us/en/polka-dot-midi-dress-p09006164.html","POLKA DOT MIDI DRESS Details","69.90 USD","Black"
"1575148407-4896","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","SHRT/DRSS 03","https://www.zara.com/us/en/shrt-drss-03-p08715107.html","SHRT/DRSS 03 Details","119.00 USD","Printed"
"1575149054-5205","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","DRESS WITH VOLUMINOUS SLEEVES","https://www.zara.com/us/en/dress-with-voluminous-sleeves-p08208020.html","DRESS WITH VOLUMINOUS SLEEVES Details","69.90 USD","Mid-pink"
"1575154835-5740","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","LIMITED EDITION SEQUIN DRESS","https://www.zara.com/us/en/limited-edition-sequin-dress-p03534007.html","LIMITED EDITION SEQUIN DRESS Details","89.90 USD","Black"
"1575148578-4977","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","SHORT FRINGED DRESS","https://www.zara.com/us/en/short-fringed-dress-p02157224.html","SHORT FRINGED DRESS Details","69.90 USD","Sea green"
"1575148372-4862","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","null","","","",""
"1575149015-5186","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","POLKA DOT BELT DRESS","https://www.zara.com/us/en/polka-dot-belt-dress-p09878171.html","POLKA DOT BELT DRESS Details","69.90 USD","Black"
"1575152813-5584","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","DRESS WITH SHORT VOLUMINOUS SLEEVES","https://www.zara.com/us/en/dress-with-short-voluminous-sleeves-p05580704.html","DRESS WITH SHORT VOLUMINOUS SLEEVES Details","35.90 USD","Black"
"1575148372-4838","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","null","","","",""
"1575151199-5496","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","POLKA DOT JACQUARD DRESS","https://www.zara.com/us/en/polka-dot-jacquard-dress-p08393655.html","POLKA DOT JACQUARD DRESS Details","69.90 USD","Black"
"1575148650-5012","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","PRINT JUMPSUIT","https://www.zara.com/us/en/print-jumpsuit-p07385150.html","PRINT JUMPSUIT Details","49.90 USD","Ecru / Black"
"1575148953-5156","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","WRINKLE EFFECT DRESS WITH BELT","https://www.zara.com/us/en/wrinkle-effect-dress-with-belt-p00264637.html","WRINKLE EFFECT DRESS WITH BELT Details","39.90 USD","Ecru"
"1575148550-4965","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","FLORAL PRINT DRESS","https://www.zara.com/us/en/floral-print-dress-p08514152.html","FLORAL PRINT DRESS Details","49.90 USD","Multicolored"
"1575153648-5658","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","VOLUMINOUS JACQUARD DRESS","https://www.zara.com/us/en/voluminous-jacquard-dress-p07385347.html","VOLUMINOUS JACQUARD DRESS Details","69.90 USD","Blue / Black"
"1575148986-5172","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","STRIPED RUSTIC JUMPSUIT","https://www.zara.com/us/en/striped-rustic-jumpsuit-p00264652.html","STRIPED RUSTIC JUMPSUIT Details","39.90 USD","Khaki"
"1575149412-5376","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","DRESS WITH METALLIC THREAD","https://www.zara.com/us/en/dress-with-metallic-thread-p02488126.html","DRESS WITH METALLIC THREAD Details","69.90 USD","Black / Silver"
"1575149151-5252","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","WRINKLE LOOK DRESS","https://www.zara.com/us/en/wrinkle-look-dress-p02492153.html","WRINKLE LOOK DRESS Details","49.90 USD","Light khaki"
"1575148432-4908","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","STRAPPY POPLIN DRESS","https://www.zara.com/us/en/strappy-poplin-dress-p07936648.html","STRAPPY POPLIN DRESS Details","69.90 USD","Black"
"1575149149-5251","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","DRESS WITH ELASTIC WAISTBAND","https://www.zara.com/us/en/dress-with-elastic-waistband-p07901626.html","DRESS WITH ELASTIC WAISTBAND Details","35.90 USD","Sand"
"1575148679-5026","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","BELTED WRAP JUMPSUIT","https://www.zara.com/us/en/belted-wrap-jumpsuit-p02157225.html","BELTED WRAP JUMPSUIT Details","69.90 USD","beige-pink"
"1575148950-5155","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","RUFFLED DRESS","https://www.zara.com/us/en/ruffled-dress-p00962626.html","RUFFLED DRESS Details","35.90 USD","Green"
"1575151733-5529","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","JUMPSUIT WITH BELT","https://www.zara.com/us/en/jumpsuit-with-belt-p08128505.html","JUMPSUIT WITH BELT Details","119.00 USD","taupe brown"
"1575153349-5596","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","PRINTED MINI DRESS","https://www.zara.com/us/en/printed-mini-dress-p08533153.html","PRINTED MINI DRESS Details","69.90 USD","Multicolored"
"1575154890-5767","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","RUFFLED DOTTED MESH DRESS","https://www.zara.com/us/en/ruffled-dotted-mesh-dress-p02102269.html","RUFFLED DOTTED MESH DRESS Details","49.90 USD","Black"
"1575153557-5614","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","CORDUROY SHIRT DRESS","https://www.zara.com/us/en/corduroy-shirt-dress-p00387201.html","CORDUROY SHIRT DRESS Details","49.90 USD","Dark khaki"
"1575149309-5327","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","PLEATED MIDI DRESS","https://www.zara.com/us/en/pleated-midi-dress-p04387225.html","PLEATED MIDI DRESS Details","69.90 USD","Dark bottle green"
"1575148636-5005","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","OPENWORK TEXTURED DRESS","https://www.zara.com/us/en/openwork-textured-dress-p07640780.html","OPENWORK TEXTURED DRESS Details","49.90 USD","Bluish"
"1575149169-5260","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","RUFFLED DRESS WITH VOLUMINOUS SLEEVES","https://www.zara.com/us/en/ruffled-dress-with-voluminous-sleeves-p06895253.html","RUFFLED DRESS WITH VOLUMINOUS SLEEVES Details","89.90 USD","Orange"
"1575153673-5670","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","PLAID DRESS WITH TIE","https://www.zara.com/us/en/plaid-dress-with-tie-p08331028.html","PLAID DRESS WITH TIE Details","129.00 USD","Black / White"
"1575149445-5392","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","PRINTED MINI DRESS","https://www.zara.com/us/en/printed-mini-dress-p04886270.html","PRINTED MINI DRESS Details","49.90 USD","Black"
"1575149441-5390","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","RUFFLED DRESS","https://www.zara.com/us/en/ruffled-dress-p04331125.html","RUFFLED DRESS Details","69.90 USD","Black"
"1575151735-5530","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","EMBROIDERED COLLAR DRESS","https://www.zara.com/us/en/embroidered-collar-dress-p05039938.html","EMBROIDERED COLLAR DRESS Details","39.90 USD","Black"
"1575154946-5794","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","PLEATED POLKA DOT DRESS","https://www.zara.com/us/en/pleated-polka-dot-dress-p00387064.html","PLEATED POLKA DOT DRESS Details","69.90 USD","Black"
