web-scraper-order,web-scraper-start-url,productlink,productlink-href,productname,productprice,color
"1575147733-4754","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","TURTLENECK SOFT-TOUCH TOP","https://www.zara.com/us/en/turtleneck-soft-touch-top-p02878820.html","TURTLENECK SOFT-TOUCH TOP Details","17.90 USD","Dark gray"
"1575147037-4428","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","STRETCH LACE TOP","https://www.zara.com/us/en/stretch-lace-top-p02712808.html","STRETCH LACE TOP Details","19.90 USD","Olive green"
"1575146935-4333","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","null","","","",""
"1575146995-4408","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","RUFFLED TOP","https://www.zara.com/us/en/ruffled-top-p00264358.html","RUFFLED TOP Details","9.90 USD","Khaki"
"1575147795-4784","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","WRINKLE EFFECT TOP","https://www.zara.com/us/en/wrinkle-effect-top-p05580472.html","WRINKLE EFFECT TOP Details","25.90 USD","Sand"
"1575147461-4627","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","PLEATED T-SHIRT","https://www.zara.com/us/en/pleated-t-shirt-p05039468.html","PLEATED T-SHIRT Details","25.90 USD","Taupe gray"
"1575147053-4435","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","BASIC RIBBED T-SHIRT","https://www.zara.com/us/en/basic-ribbed-t-shirt-p05039021.html","BASIC RIBBED T-SHIRT Details","17.90 USD","Black"
"1575147173-4491","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","TULLE STRAPPY TOP","https://www.zara.com/us/en/tulle-strappy-top-p05584900.html","TULLE STRAPPY TOP Details","9.90 USD","Mink"
"1575146966-4394","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","FRONT EMBROIDERED TOP","https://www.zara.com/us/en/front-embroidered-top-p05580456.html","FRONT EMBROIDERED TOP Details","25.90 USD","White"
"1575147316-4559","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","WASHED EFFECT T-SHIRT WITH SMOCKING","https://www.zara.com/us/en/washed-effect-t-shirt-with-smocking-p00085633.html","WASHED EFFECT T-SHIRT WITH SMOCKING Details","25.90 USD","Charcoal"
"1575147639-4713","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","HALTERNECK BODYSUIT","https://www.zara.com/us/en/halterneck-bodysuit-p05039371.html","HALTERNECK BODYSUIT Details","19.90 USD","beige-pink"
"1575147356-4578","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","TOP WITH VOLUMINOUS SLEEVES","https://www.zara.com/us/en/top-with-voluminous-sleeves-p06761626.html","TOP WITH VOLUMINOUS SLEEVES Details","17.90 USD","White"
"1575147252-4528","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","LACE TOP","https://www.zara.com/us/en/lace-top-p07901901.html","LACE TOP Details","19.90 USD","beige-pink"
"1575147302-4552","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","TULLE T-SHIRT","https://www.zara.com/us/en/tulle-t-shirt-p05039921.html","TULLE T-SHIRT Details","17.90 USD","Black"
"1575147192-4500","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","WOODEN BUTTON TOP","https://www.zara.com/us/en/wooden-button-top-p05644701.html","WOODEN BUTTON TOP Details","35.90 USD","Oyster White"
"1575147803-4788","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","BEADED COLLAR TOP","https://www.zara.com/us/en/beaded-collar-top-p00962652.html","BEADED COLLAR TOP Details","29.90 USD","Black"
"1575147235-4520","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","WASHED EFFECT T-SHIRT","https://www.zara.com/us/en/washed-effect-t-shirt-p04174154.html","WASHED EFFECT T-SHIRT Details","17.90 USD","taupe brown"
"1575147165-4487","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","FRONT PRINT SHIRT","https://www.zara.com/us/en/front-print-shirt-p01131909.html","FRONT PRINT SHIRT Details","17.90 USD","White"
"1575147517-4654","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","BALLOON SLEEVE TOP","https://www.zara.com/us/en/balloon-sleeve-top-p05644906.html","BALLOON SLEEVE TOP Details","19.90 USD","Printed"
"1575147642-4714","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","BASIC LYOCELL T-SHIRT","https://www.zara.com/us/en/basic-lyocell-t-shirt-p00858104.html","BASIC LYOCELL T-SHIRT Details","19.90 USD","Raspberry"
"1575147371-4585","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","PRINTED T-SHIRT","https://www.zara.com/us/en/printed-t-shirt-p05039634.html","PRINTED T-SHIRT Details","19.90 USD","Black"
"1575147778-4776","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","MISS PIGGY © THE MUPPETS T-SHIRT","https://www.zara.com/us/en/miss-piggy-%C2%A9-the-muppets-t-shirt-p00264653.html","MISS PIGGY © THE MUPPETS T-SHIRT Details","19.90 USD","White"
"1575146970-4396","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","SPARKLY WRAP TOP","https://www.zara.com/us/en/sparkly-wrap-top-p05644459.html","SPARKLY WRAP TOP Details","39.90 USD","Dusty mauve"
"1575147682-4732","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","MICKEY MOUSE ©DISNEY T-SHIRT","https://www.zara.com/us/en/mickey-mouse-%C2%A9disney-t-shirt-p01165454.html","MICKEY MOUSE ©DISNEY T-SHIRT Details","25.90 USD","White"
"1575147016-4418","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","DOTTED MESH DETAIL T-SHIRT","https://www.zara.com/us/en/dotted-mesh-detail-t-shirt-p01971804.html","DOTTED MESH DETAIL T-SHIRT Details","17.90 USD","Black"
"1575147061-4439","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","DISNEY DUMBO© T-SHIRT","https://www.zara.com/us/en/disney-dumbo%C2%A9-t-shirt-p00962200.html","DISNEY DUMBO© T-SHIRT Details","25.90 USD","Khaki"
"1575147571-4680","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","METALLIC THREAD TOP","https://www.zara.com/us/en/metallic-thread-top-p00219909.html","METALLIC THREAD TOP Details","29.90 USD","Black"
"1575147705-4741","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","RIBBED TOP WITH ELASTICIZED TRIM","https://www.zara.com/us/en/ribbed-top-with-elasticized-trim-p05507628.html","RIBBED TOP WITH ELASTICIZED TRIM Details","25.90 USD","Khaki"
"1575147406-4602","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","POCKET T-SHIRT","https://www.zara.com/us/en/pocket-t-shirt-p02298464.html","POCKET T-SHIRT Details","19.90 USD","Oyster White"
"1575147389-4594","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","FRONT EMBROIDERED TOP","https://www.zara.com/us/en/front-embroidered-top-p05039931.html","FRONT EMBROIDERED TOP Details","17.90 USD","White"
"1575147826-4799","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","T-SHIRT WITH ACCENTUATED SEAM DETAIL","https://www.zara.com/us/en/t-shirt-with-accentuated-seam-detail-p00264628.html","T-SHIRT WITH ACCENTUATED SEAM DETAIL Details","25.90 USD","Black"
"1575147561-4675","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","RUFFLED TOP","https://www.zara.com/us/en/ruffled-top-p00264688.html","RUFFLED TOP Details","29.90 USD","striped"
"1575147613-4700","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","NEMO ©DISNEY/PIXAR T-SHIRT","https://www.zara.com/us/en/nemo-%C2%A9disney-pixar-t-shirt-p00264908.html","NEMO ©DISNEY/PIXAR T-SHIRT Details","25.90 USD","Anthracite grey"
"1575147289-4546","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","WOMEN IN ART COLLECTION ©LAURA LAINE SHIRT","https://www.zara.com/us/en/women-in-art-collection-%C2%A9laura-laine-shirt-p00264927.html","WOMEN IN ART COLLECTION ©LAURA LAINE SHIRT Details","19.90 USD","White"
"1575146952-4387","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","PLEATED RUFFLED TOP","https://www.zara.com/us/en/pleated-ruffled-top-p00219904.html","PLEATED RUFFLED TOP Details","19.90 USD","Black / White"
"1575147299-4551","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","SEQUIN TOP","https://www.zara.com/us/en/sequin-top-p05039803.html","SEQUIN TOP Details","29.90 USD","Pink"
"1575147297-4550","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","WASHED EFFECT BODYSUIT","https://www.zara.com/us/en/washed-effect-bodysuit-p05643806.html","WASHED EFFECT BODYSUIT Details","19.90 USD","Gray"
"1575147159-4484","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","ACCENTUATED SHOULDER T-SHIRT","https://www.zara.com/us/en/accentuated-shoulder-t-shirt-p00264667.html","ACCENTUATED SHOULDER T-SHIRT Details","19.90 USD","White"
"1575147764-4769","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","COMBINED LACE TOP","https://www.zara.com/us/en/combined-lace-top-p05039402.html","COMBINED LACE TOP Details","25.90 USD","Black"
"1575147396-4597","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","SOFT TOUCH SPARKLY SHIRT","https://www.zara.com/us/en/soft-touch-sparkly-shirt-p05039925.html","SOFT TOUCH SPARKLY SHIRT Details","19.90 USD","Gray marl"
"1575147783-4778","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","RUBBERIZED PRINTED T-SHIRT","https://www.zara.com/us/en/rubberized-printed-t-shirt-p00085455.html","RUBBERIZED PRINTED T-SHIRT Details","29.90 USD","White"
"1575147183-4496","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","HOLLYWOOD™ T-SHIRT","https://www.zara.com/us/en/hollywood%E2%84%A2-t-shirt-p04644852.html","HOLLYWOOD™ T-SHIRT Details","25.90 USD","Blue"
"1575147834-4803","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","©DISNEY MICKEY MOUSE SHIRT","https://www.zara.com/us/en/%C2%A9disney-mickey-mouse-shirt-p05644477.html","©DISNEY MICKEY MOUSE SHIRT Details","25.90 USD","Oyster White"
"1575147693-4737","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","EMBROIDERED COLLAR TOP","https://www.zara.com/us/en/embroidered-collar-top-p02298468.html","EMBROIDERED COLLAR TOP Details","25.90 USD","Ecru"
"1575147310-4556","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","WRINKLE EFFECT TOP","https://www.zara.com/us/en/wrinkle-effect-top-p05580465.html","WRINKLE EFFECT TOP Details","25.90 USD","Oyster White"
"1575147273-4538","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","BASIC COTTON T-SHIRT","https://www.zara.com/us/en/basic-cotton-t-shirt-p00264455.html","BASIC COTTON T-SHIRT Details","19.90 USD","Black"
"1575147006-4413","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","MINNIE T-SHIRT © DISNEY","https://www.zara.com/us/en/minnie-t-shirt-%C2%A9-disney-p00264626.html","MINNIE T-SHIRT © DISNEY Details","19.90 USD","White"
"1575147119-4465","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","MONA LISA T-SHIRT","https://www.zara.com/us/en/mona-lisa-t-shirt-p00962451.html","MONA LISA T-SHIRT Details","19.90 USD","White"
"1575147260-4532","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","CONTRASTING SLEEVE T-SHIRT","https://www.zara.com/us/en/contrasting-sleeve-t-shirt-p01165639.html","CONTRASTING SLEEVE T-SHIRT Details","19.90 USD","Black"
"1575147185-4497","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","FRONT PRINT T-SHIRT","https://www.zara.com/us/en/front-print-t-shirt-p00264909.html","FRONT PRINT T-SHIRT Details","17.90 USD","White"
"1575146935-4344","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","null","","","",""
"1575146960-4391","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","PRINTED SEQUIN T-SHIRT","https://www.zara.com/us/en/printed-sequin-t-shirt-p05410452.html","PRINTED SEQUIN T-SHIRT Details","25.90 USD","White"
"1575146944-4383","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","BASIC T-SHIRT WITH WIDE SHORT SLEEVES","https://www.zara.com/us/en/basic-t-shirt-with-wide-short-sleeves-p04424305.html","BASIC T-SHIRT WITH WIDE SHORT SLEEVES Details","9.90 USD","Black"
"1575147329-4565","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","BODYSUIT WITH METALLIC THREAD","https://www.zara.com/us/en/bodysuit-with-metallic-thread-p05189910.html","BODYSUIT WITH METALLIC THREAD Details","19.90 USD","Silver"
"1575146935-4371","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","null","","","",""
"1575147623-4705","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","BASIC T-SHIRT","https://www.zara.com/us/en/basic-t-shirt-p05093003.html","BASIC T-SHIRT Details","19.90 USD","Ecru / Marl"
"1575146935-4372","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","null","","","",""
"1575147208-4508","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","SHIRT WITH PATCHES","https://www.zara.com/us/en/shirt-with-patches-p00264650.html","SHIRT WITH PATCHES Details","29.90 USD","Grayish"
"1575147559-4674","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","KNOTTED TOP","https://www.zara.com/us/en/knotted-top-p00264681.html","KNOTTED TOP Details","39.90 USD","Green"
"1575147072-4443","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","FRONT PRINT SHIRT","https://www.zara.com/us/en/front-print-shirt-p00085901.html","FRONT PRINT SHIRT Details","19.90 USD","Anthracite grey"
"1575146937-4380","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","PLEATED T-SHIRT","https://www.zara.com/us/en/pleated-t-shirt-p05189912.html","PLEATED T-SHIRT Details","29.90 USD","Light green"
"1575147519-4655","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","RIBBED HIGH COLLAR TOP","https://www.zara.com/us/en/ribbed-high-collar-top-p03253856.html","RIBBED HIGH COLLAR TOP Details","12.90 USD","Black / White"
"1575146993-4407","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","PLEATED TOP","https://www.zara.com/us/en/pleated-top-p01131930.html","PLEATED TOP Details","19.90 USD","Mink"
"1575146935-4348","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","null","","","",""
"1575147509-4650","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","SHIRT WITH CONTRASTING SLEEVES","https://www.zara.com/us/en/shirt-with-contrasting-sleeves-p00264460.html","SHIRT WITH CONTRASTING SLEEVES Details","29.90 USD","Ecru"
"1575147465-4629","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","THE SHINING © &™ WARNER BROS. SHIRT","https://www.zara.com/us/en/the-shining-%C2%A9--%E2%84%A2-warner-bros--shirt-p05643451.html","THE SHINING © &™ WARNER BROS. SHIRT Details","25.90 USD","Beige"
"1575147043-4431","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","RUFFLED TOP","https://www.zara.com/us/en/ruffled-top-p00962360.html","RUFFLED TOP Details","12.90 USD","White"
"1575147377-4588","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","FRONT PRINT T-SHIRT","https://www.zara.com/us/en/front-print-t-shirt-p05410629.html","FRONT PRINT T-SHIRT Details","17.90 USD","White"
"1575147057-4437","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","TIE-DYE ©DISNEY MICKEY MOUSE SHIRT","https://www.zara.com/us/en/tie-dye-%C2%A9disney-mickey-mouse-shirt-p06050351.html","TIE-DYE ©DISNEY MICKEY MOUSE SHIRT Details","25.90 USD","Black / White"
"1575147567-4678","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","BASIC T-SHIRT","https://www.zara.com/us/en/basic-t-shirt-p05039316.html","BASIC T-SHIRT Details","17.90 USD","White"
"1575147136-4473","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","BASIC LONG SLEEVED T-SHIRT","https://www.zara.com/us/en/basic-long-sleeved-t-shirt-p04424629.html","BASIC LONG SLEEVED T-SHIRT Details","17.90 USD","CAMEL/WHITE"
"1575147293-4548","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","RUSTIC TOP","https://www.zara.com/us/en/rustic-top-p03431627.html","RUSTIC TOP Details","19.90 USD","Ecru"
"1575147221-4514","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","THE TRIUMPH OF GALATEA PRINTED T-SHIRT","https://www.zara.com/us/en/the-triumph-of-galatea-printed-t-shirt-p04644453.html","THE TRIUMPH OF GALATEA PRINTED T-SHIRT Details","25.90 USD","Light blue"
"1575147701-4739","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","PLEATED TOP","https://www.zara.com/us/en/pleated-top-p05189917.html","PLEATED TOP Details","35.90 USD","Silver"
"1575147242-4523","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","V-NECK T-SHIRT","https://www.zara.com/us/en/v-neck-t-shirt-p04873270.html","V-NECK T-SHIRT Details","7.90 USD","Oyster White"
"1575147277-4540","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","EMBROIDERED PERFORATED T-SHIRT","https://www.zara.com/us/en/embroidered-perforated-t-shirt-p05580454.html","EMBROIDERED PERFORATED T-SHIRT Details","25.90 USD","White"
"1575147737-4756","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","SNOW WHITE © DISNEY T-SHIRT","https://www.zara.com/us/en/snow-white-%C2%A9-disney-t-shirt-p00264924.html","SNOW WHITE © DISNEY T-SHIRT Details","25.90 USD","White"
"1575147223-4515","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","BALLOON SLEEVE TOP","https://www.zara.com/us/en/balloon-sleeve-top-p05039628.html","BALLOON SLEEVE TOP Details","29.90 USD","Pink"
"1575147500-4646","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","BASIC COTTON T-SHIRT","https://www.zara.com/us/en/basic-cotton-t-shirt-p04873018.html","BASIC COTTON T-SHIRT Details","7.90 USD","Brown"
"1575147729-4752","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","SOFT FEEL SHIRT WITH PEARLS","https://www.zara.com/us/en/soft-feel-shirt-with-pearls-p05039924.html","SOFT FEEL SHIRT WITH PEARLS Details","29.90 USD","Dark gray"
"1575147534-4662","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","MONSTERS, INC. ©DISNEY/PIXAR T-SHIRT","https://www.zara.com/us/en/monsters--inc--%C2%A9disney-pixar-t-shirt-p00962629.html","MONSTERS, INC. ©DISNEY/PIXAR T-SHIRT Details","25.90 USD","Sand"
"1575147434-4614","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","TEXTURED TOP","https://www.zara.com/us/en/textured-top-p04886460.html","TEXTURED TOP Details","25.90 USD","beige-pink"
"1575147200-4504","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","FRONT PRINT T-SHIRT","https://www.zara.com/us/en/front-print-t-shirt-p00085906.html","FRONT PRINT T-SHIRT Details","12.90 USD","White"
"1575147154-4482","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","CARE BEARS™ T-SHIRT","https://www.zara.com/us/en/care-bears%E2%84%A2-t-shirt-p04644851.html","CARE BEARS™ T-SHIRT Details","25.90 USD","Gray"
"1575147254-4529","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","MARIE ANTOINETTE PRINT T-SHIRT","https://www.zara.com/us/en/marie-antoinette-print-t-shirt-p00134451.html","MARIE ANTOINETTE PRINT T-SHIRT Details","25.90 USD","Oyster White"
"1575147002-4411","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","PLUMETI SLEEVE T-SHIRT","https://www.zara.com/us/en/plumeti-sleeve-t-shirt-p02298456.html","PLUMETI SLEEVE T-SHIRT Details","25.90 USD","White"
"1575147752-4763","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","SPAGHETTI STRAP STRETCH TOP","https://www.zara.com/us/en/spaghetti-strap-stretch-top-p00264532.html","SPAGHETTI STRAP STRETCH TOP Details","9.90 USD","Mink"
"1575147550-4670","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","ALICE IN WONDERLAND ©DISNEY T-SHIRT","https://www.zara.com/us/en/alice-in-wonderland-%C2%A9disney-t-shirt-p04770803.html","ALICE IN WONDERLAND ©DISNEY T-SHIRT Details","25.90 USD","White"
"1575147318-4560","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","LINEN T-SHIRT WITH TEXT","https://www.zara.com/us/en/linen-t-shirt-with-text-p00858451.html","LINEN T-SHIRT WITH TEXT Details","25.90 USD","White"
"1575147095-4454","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","SHIN-CHAN™ T-SHIRT","https://www.zara.com/us/en/shin-chan%E2%84%A2-t-shirt-p04644850.html","SHIN-CHAN™ T-SHIRT Details","25.90 USD","White"
"1575147177-4493","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","WASHED EFFECT T-SHIRT WITH EMBROIDERY","https://www.zara.com/us/en/washed-effect-t-shirt-with-embroidery-p00085632.html","WASHED EFFECT T-SHIRT WITH EMBROIDERY Details","25.90 USD","Blue / Indigo"
"1575147563-4676","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","LACE TOP","https://www.zara.com/us/en/lace-top-p02878483.html","LACE TOP Details","25.90 USD","Black"
"1575147129-4470","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","T-SHIRT WITH BUTTON","https://www.zara.com/us/en/t-shirt-with-button-p00962857.html","T-SHIRT WITH BUTTON Details","9.90 USD","Brown"
"1575147463-4628","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","PRINTED T-SHIRT","https://www.zara.com/us/en/printed-t-shirt-p05644465.html","PRINTED T-SHIRT Details","25.90 USD","Dark gray"
"1575147385-4592","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","BASIC MOCK NECK SHIRT","https://www.zara.com/us/en/basic-mock-neck-shirt-p05410627.html","BASIC MOCK NECK SHIRT Details","19.90 USD","Charcoal gray"
"1575147133-4472","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","CROPPED T-SHIRT","https://www.zara.com/us/en/cropped-t-shirt-p03253850.html","CROPPED T-SHIRT Details","7.90 USD","Brown"
"1575147010-4415","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","TOP WITH CHAIN DETAIL","https://www.zara.com/us/en/top-with-chain-detail-p04770638.html","TOP WITH CHAIN DETAIL Details","19.90 USD","White"
"1575147035-4427","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","L/S T 03","https://www.zara.com/us/en/l-s-t-03-p04566202.html","L/S T 03 Details","39.90 USD","Camel"
"1575147340-4570","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","OVERSIZED POCKET T-SHIRT","https://www.zara.com/us/en/oversized-pocket-t-shirt-p00962630.html","OVERSIZED POCKET T-SHIRT Details","29.90 USD","Mid-green"
"1575147472-4632","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","CROPPED SOFT-TOUCH TOP","https://www.zara.com/us/en/cropped-soft-touch-top-p05039946.html","CROPPED SOFT-TOUCH TOP Details","19.90 USD","Khaki"
"1575147212-4510","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","CONTRASTING EMBROIDERY SHIRT","https://www.zara.com/us/en/contrasting-embroidery-shirt-p05644454.html","CONTRASTING EMBROIDERY SHIRT Details","29.90 USD","White"
"1575147814-4793","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","TULLE BOW TOP","https://www.zara.com/us/en/tulle-bow-top-p01131940.html","TULLE BOW TOP Details","29.90 USD","Black"
"1575146935-4337","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","null","","","",""
"1575147581-4685","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","BALLOON SLEEVE TOP","https://www.zara.com/us/en/balloon-sleeve-top-p00839625.html","BALLOON SLEEVE TOP Details","39.90 USD","Black"
"1575147658-4722","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","PINK PANTHER TM & © MGM SHIRT","https://www.zara.com/us/en/pink-panther-tm---%C2%A9-mgm-shirt-p05643452.html","PINK PANTHER TM & © MGM SHIRT Details","25.90 USD","White"
"1575147830-4801","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","PEARL SOFT TOUCH SWEATER","https://www.zara.com/us/en/pearl-soft-touch-sweater-p01067007.html","PEARL SOFT TOUCH SWEATER Details","25.90 USD","Oyster White"
"1575146935-4368","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","null","","","",""
"1575146935-4338","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","null","","","",""
"1575147478-4635","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","TEXTURED TOP WITH RUCHING","https://www.zara.com/us/en/textured-top-with-ruching-p01131924.html","TEXTURED TOP WITH RUCHING Details","35.90 USD","Ecru"
"1575147441-4617","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","RUBBERIZED PRINT T-SHIRT","https://www.zara.com/us/en/rubberized-print-t-shirt-p05580708.html","RUBBERIZED PRINT T-SHIRT Details","19.90 USD","White"
"1575147822-4797","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","SNOW WHITE ©DISNEY SHIRT","https://www.zara.com/us/en/snow-white-%C2%A9disney-shirt-p04644635.html","SNOW WHITE ©DISNEY SHIRT Details","25.90 USD","Black / White"
"1575147768-4771","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","WASHED EFFECT POCKET T-SHIRT","https://www.zara.com/us/en/washed-effect-pocket-t-shirt-p04424853.html","WASHED EFFECT POCKET T-SHIRT Details","19.90 USD","Stone"
"1575146985-4403","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","RUFFLED TOP","https://www.zara.com/us/en/ruffled-top-p00962861.html","RUFFLED TOP Details","25.90 USD","Gray"
"1575147325-4563","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","MOCK NECK TOP","https://www.zara.com/us/en/mock-neck-top-p05410703.html","MOCK NECK TOP Details","19.90 USD","White"
"1575147488-4640","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","KNOTTED SOFT TOUCH TOP","https://www.zara.com/us/en/knotted-soft-touch-top-p02712901.html","KNOTTED SOFT TOUCH TOP Details","19.90 USD","Beige"
"1575147148-4479","https://www.zara.com/us/en/woman-tshirts-l1362.html?v1=1281620","SLEEPING BEAUTY ©DISNEY T-SHIRT","https://www.zara.com/us/en/sleeping-beauty-%C2%A9disney-t-shirt-p04770901.html","SLEEPING BEAUTY ©DISNEY T-SHIRT Details","25.90 USD","Pink"
